5.379618545991804446e-01,2.926230749088093996e-01,5.598194493233842328e-01,9.487449540668111414e-01,-6.836735264644681898e-02,-1.037203806203880890e-01,2.906045420650590350e-01,1.560705275923738311e+00,3.949861186032979643e-01,5.610311744548200918e-01,7.419854020015981266e-01,-1.164805850073568072e+00,2.702764780013244827e-01
5.471479484027168549e-01,3.050858405111529503e-01,5.669575338888147575e-01,9.479783240338972572e-01,-6.329360411433840317e-02,-1.080727834311839275e-01,2.926624169953108145e-01,1.552898927559837272e+00,4.135706094592030979e-01,5.540969548351635243e-01,7.528459822729931528e-01,-1.096485195375319410e+00,2.637812882649450685e-01
5.560751811492921082e-01,3.176234699466776723e-01,5.741733692516950427e-01,9.472162987286543157e-01,-5.826181747272550504e-02,-1.120823628939092848e-01,2.946597834379193204e-01,1.543598963717493167e+00,4.316236174114672086e-01,5.477626537846520538e-01,7.620074394855460564e-01,-1.027953776849417800e+00,2.574635589674759140e-01
5.647387423173536591e-01,3.302218365474930417e-01,5.814622601245607036e-01,9.464627141267515364e-01,-5.328148521438295232e-02,-1.157507566558659412e-01,2.965993533957331230e-01,1.532879414389564099e+00,4.491307380421586393e-01,5.419705466811471917e-01,7.695323033207255303e-01,-9.594197187854711650e-01,2.513198819334249157e-01
5.731347957999408660e-01,3.428671994873572215e-01,5.888187580192786319e-01,9.457211104119749301e-01,-4.836143581458220847e-02,-1.190805622984913298e-01,2.984837893919338181e-01,1.520814089256897539e+00,4.660789634294955075e-01,5.366626659629716301e-01,7.754831924178481328e-01,-8.910779484608504220e-01,2.453466951817604991e-01
5.812604452470302441e-01,3.555462523062787872e-01,5.962367518050162296e-01,9.449947145296478945e-01,-4.350984967636130352e-02,-1.220752612072760063e-01,3.003156890562749259e-01,1.507476393076554899e+00,4.824565705642831492e-01,5.317814413199460910e-01,7.799225464147119258e-01,-8.231106102306156025e-01,2.395403042552979034e-01
5.891136939632735103e-01,3.682461635341324202e-01,6.037095579282250046e-01,9.442864281369416357e-01,-3.873427704228341734e-02,-1.247391458782443480e-01,3.020975718273060107e-01,1.492939179641735725e+00,4.982530239784906945e-01,5.272702582879666977e-01,7.829123991353770240e-01,-7.556875358271054610e-01,2.338969023912071399e-01
5.966934004643090761e-01,3.809546096457672726e-01,6.112300091324176510e-01,9.435988204875744856e-01,-3.404165738430027510e-02,-1.270772509486870760e-01,3.038318676971073495e-01,1.477274637574628624e+00,5.134588920993382599e-01,5.230739386305114369e-01,7.845141893409844913e-01,-6.889667511574917302e-01,2.284125895099541059e-01
6.039992307470183341e-01,3.936598007021760992e-01,6.187905406942559861e-01,9.429341257837005053e-01,-2.943833984397648332e-02,-1.290952881152949705e-01,3.055209079035151043e-01,1.460554201708895494e+00,5.280657765775849111e-01,5.191391471378544731e-01,7.847886053599619771e-01,-6.230950027706180228e-01,2.230833900321322893e-01
6.110316082618199029e-01,4.063504991278361067e-01,6.263832733656705676e-01,9.422942445330088068e-01,-2.493010435445803738e-02,-1.307995849968061619e-01,3.071669174593927298e-01,1.442848484395465869e+00,5.420662536445973734e-01,5.154147302953331344e-01,7.837954599241827580e-01,-5.582082899389204655e-01,2.179052695566600362e-01
6.177916624936425904e-01,4.190160321448770930e-01,6.340000923751955009e-01,9.416807484617140123e-01,-2.052218313202245834e-02,-1.321970279100196932e-01,3.087720093982602720e-01,1.424227221686789946e+00,5.554538264197930175e-01,5.118519927304553407e-01,7.815935916316513188e-01,-4.944323908951659963e-01,2.128741504508550042e-01
6.242811769673812794e-01,4.316462984324588303e-01,6.416327219924331526e-01,9.410948885520961094e-01,-1.621928227772218706e-02,-1.332950084564314408e-01,3.103381806096589535e-01,1.404759229991430436e+00,5.682228870086536432e-01,5.084049175106931662e-01,7.782407896132198521e-01,-4.318833741356085110e-01,2.079859264141974418e-01
6.305025373976111958e-01,4.442317696072013433e-01,6.492727952956454107e-01,9.405376057947686386e-01,-1.202560327811144809e-02,-1.341013737604415390e-01,3.118673091351581439e-01,1.384512369420675792e+00,5.803686871925740620e-01,5.050303362924934980e-01,7.737937381793706937e-01,-3.706680878263343137e-01,2.032364760841027518e-01
6.364586806046420575e-01,4.567634871304682154e-01,6.569119189029191119e-01,9.400095442694852421e-01,-7.944864237907488247e-03,-1.346243801574660004e-01,3.133611527961530085e-01,1.363553510655633572e+00,5.918873165069730158e-01,5.016880550752834678e-01,7.683079784497552911e-01,-3.108846222227630851e-01,1.986216757546476752e-01
