1.766972646743246514e+03,1.772489513423110566e+03,1.767874319859180787e+03,1.766037743785678231e+03
1.768211049664479788e+03,1.772905520557548925e+03,1.768583092139905375e+03,1.766967639513226686e+03
1.769750815752397102e+03,1.773646331788909947e+03,1.769610583494678394e+03,1.768212856167210703e+03
1.771567037965373629e+03,1.774688995254725342e+03,1.770932918792673490e+03,1.769749179485380409e+03
1.773634631581725444e+03,1.776010159049009417e+03,1.772525919742978431e+03,1.771552107418455989e+03
1.775928525154988847e+03,1.777586257744087106e+03,1.774365293399697975e+03,1.773597040847607559e+03
1.778423841299377955e+03,1.779393691698697239e+03,1.776426812149735042e+03,1.775859465468238341e+03
1.781096065968823495e+03,1.781408997685764234e+03,1.778686483768540711e+03,1.778315123417585482e+03
1.783921205071634404e+03,1.783609009495677128e+03,1.781120710277801663e+03,1.780940173379553698e+03
1.786875927459276454e+03,1.785971007320162016e+03,1.783706434510762620e+03,1.783711338078177960e+03
1.789937693536001007e+03,1.788472854894172542e+03,1.786421273480429136e+03,1.786606038266555061e+03
1.793084868951766111e+03,1.791093123562629444e+03,1.789243637848482194e+03,1.789602512524933218e+03
1.796296823057639813e+03,1.793811202640640659e+03,1.792152837002395245e+03,1.792679922395117046e+03
1.799554012016270690e+03,1.796607395644046846e+03,1.795129169459501554e+03,1.795818442592624251e+03
1.802838046665226784e+03,1.799463002175812107e+03,1.798153998524789131e+03,1.798999336247984047e+03
1.806131745423669145e+03,1.802360385458361179e+03,1.801209813328694054e+03,1.802205015329278694e+03
1.809419172709536724e+03,1.805283025696694722e+03,1.804280275558086032e+03,1.805419086585860214e+03
1.812685663492315598e+03,1.808215559638449577e+03,1.807350252364390826e+03,1.808626383523808499e+03
1.815917834743309186e+03,1.811143806861134408e+03,1.810405836084448538e+03,1.811812985074863263e+03
1.819103584659877470e+03,1.814054783460725503e+03,1.813434351540058742e+03,1.814966221750296427e+03
1.822232080631421923e+03,1.816936703938098617e+03,1.816424351790315313e+03,1.818074670177696134e+03
1.825293736983398958e+03,1.819778972178969752e+03,1.819365603295437722e+03,1.821128137002025369e+03
1.828280183581168330e+03,1.822572162498784564e+03,1.822249061513032075e+03,1.824117633192511448e+03
1.831184226400013813e+03,1.825307991777111511e+03,1.825066837987069903e+03,1.827035339834516890e+03
1.833999801172121806e+03,1.827979283736727666e+03,1.827812160008802493e+03,1.829874566502127436e+03
1.836721921207662035e+03,1.830579926433078981e+03,1.830479323927948599e+03,1.832629703304488885e+03
1.839346620457590689e+03,1.833104824011467144e+03,1.833063643174525623e+03,1.835296167678627853e+03
1.841870892842819103e+03,1.835549843764166326e+03,1.835561392018604693e+03,1.837870346966123861e+03
1.844292628819714537e+03,1.837911759480808541e+03,1.837969746048896241e+03,1.840349537763101580e+03
1.846610550088345462e+03,1.840188192034264375e+03,1.840286720294865518e+03,1.842731882974330574e+03
1.848824143279897953e+03,1.842377548083779175e+03,1.842511105852082437e+03,1.845016307435728322e+03
1.850933593384424512e+03,1.844478957709653059e+03,1.844642405799930202e+03,1.847202452897341573e+03
